IT03266630171_25009390.pdf;21511483;PV;001;328,00;328,00;,00;,00;IM63;EUR;30/10/25;
20015548_25009542.pdf;21511692;PV;001;376,18;376,18;,00;,00;IM40;EUR;31/10/25;
20015548_25009542.pdf;21511692;PV;002;413,80;413,80;,00;,00;IM41;EUR;31/10/25;
20029723_25009456.pdf;21511569;PL;001;1101,00;,00;1101,00;,00;NOIVA;EUR;30/10/25;
20015548_25009200.pdf;21511315;PV;001;184,93;184,93;,00;,00;IM40;EUR;27/10/25;
20015548_25009197.pdf;21511319;PV;001;184,93;184,93;,00;,00;IM40;EUR;27/10/25;
20015548_25009197.pdf;21511319;PV;002;203,42;203,42;,00;,00;IM41;EUR;27/10/25;
IT01723920359_25008493.pdf;21511531;PV;001;384,30;315,00;,00;69,30;IM22;EUR;30/10/25;
IT03822240960_25008525.pdf;21510371;PD;001;-1233,33;-1010,93;,00;-222,40;IM22;EUR;06/10/25;
IT03822240960_25008525.pdf;21510371;PD;002;-28,66;-28,66;,00;,00;IM26;EUR;06/10/25;
IT03822240960_25008525.pdf;21510371;PD;003;2,00;2,00;,00;,00;IM26;EUR;06/10/25;
20019331_25009525.pdf;21511647;PL;001;288,00;288,00;,00;,00;IM40;EUR;31/10/25;
20019331_25009525.pdf;21511647;PL;002;42,00;42,00;,00;,00;IM40;EUR;31/10/25;
20019331_25009525.pdf;21511647;PL;003;1221,00;1221,00;,00;,00;IM40;EUR;31/10/25;
20019331_25009525.pdf;21511647;PL;004;8038,80;8038,80;,00;,00;IM40;EUR;31/10/25;
IT02006020966_25009538.pdf;21511673;PV;001;1394,81;1143,29;,00;251,52;IM22;EUR;31/10/25;
20015548_25009324.pdf;21511434;PD;001;-436,80;-436,80;,00;,00;IM41;EUR;28/10/25;
20016841_25009378.pdf;21511487;PV;001;945,73;945,73;,00;,00;IM40;EUR;30/10/25;
20016841_25009378.pdf;21511487;PV;002;462,00;462,00;,00;,00;IM41;EUR;30/10/25;
20016841_25009226.pdf;21511347;PV;001;210,00;210,00;,00;,00;IM41;EUR;27/10/25;
IT00754800159_25009157.pdf;21511262;PV;001;423,97;423,97;,00;,00;IM66;EUR;27/10/25;
